Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount_IDR,Age,Gender,Location,Mobile_Banking_Status,Has_Credit_Card,Has_Mutual_Fund
TXN-000968,BNK-0146,2026-02-18,Transfer Out,4427000.0,30,Female,Medan,Active,0,0
TXN-004586,BNK-0309,2026-02-19,QRIS Payment,115000.0,34,Male,Surabaya,Active,0,0
TXN-005532,BNK-0325,2026-02-19,Transfer Out,3613000.0,50,Female,Surabaya,Non-User,0,1
TXN-000747,BNK-0354,2026-02-19,ATM Withdrawal,1646000.0,35,Female,Jabodetabek,Non-User,0,0
TXN-004047,BNK-0481,2026-02-19,QRIS Payment,380000.0,48,Male,Medan,Active,1,0
TXN-002790,BNK-0334,2026-02-19,Bill Payment,135000.0,61,Female,Medan,Active,0,0
TXN-002479,BNK-0462,2026-02-19,ATM Withdrawal,213000.0,64,Male,Jabodetabek,Inactive,0,0
TXN-003413,BNK-0179,2026-02-19,Bill Payment,158000.0,50,Female,Jabodetabek,Inactive,0,0
TXN-001823,BNK-0090,2026-02-19,QRIS Payment,364000.0,58,Female,Surabaya,Inactive,1,0
TXN-000203,BNK-0175,2026-02-19,QRIS Payment,426000.0,28,Female,Jabodetabek,Active,1,0
TXN-000085,BNK-0313,2026-02-19,QRIS Payment,206000.0,39,Male,Surabaya,Inactive,1,0
TXN-000459,BNK-0145,2026-02-19,QRIS Payment,317000.0,59,Female,Surabaya,Active,0,0
TXN-000433,BNK-0098,2026-02-19,Bill Payment,284000.0,41,Male,Bandung,Inactive,0,0
TXN-000532,BNK-0321,2026-02-19,QRIS Payment,338000.0,44,Male,Surabaya,Inactive,1,1
TXN-001471,BNK-0287,2026-02-19,QRIS Payment,487000.0,52,Female,Medan,Inactive,0,0
TXN-004875,BNK-0486,2026-02-19,Transfer Out,294000.0,22,Female,Jabodetabek,Active,0,0
TXN-000800,BNK-0120,2026-02-20,Transfer Out,4112000.0,40,Female,Bandung,Active,0,0
TXN-001668,BNK-0184,2026-02-20,ATM Withdrawal,994000.0,20,Male,Surabaya,Active,0,0
TXN-000802,BNK-0321,2026-02-20,QRIS Payment,156000.0,44,Male,Surabaya,Inactive,1,1
TXN-002086,BNK-0175,2026-02-20,Bill Payment,1254000.0,28,Female,Jabodetabek,Active,1,0
TXN-002374,BNK-0266,2026-02-20,QRIS Payment,324000.0,18,Female,Jabodetabek,Active,1,0
TXN-003886,BNK-0035,2026-02-20,Transfer Out,2577000.0,64,Female,Jabodetabek,Active,0,0
TXN-000263,BNK-0428,2026-02-20,Bill Payment,570000.0,36,Female,Jabodetabek,Active,1,0
TXN-004626,BNK-0446,2026-02-20,Bill Payment,875000.0,18,Female,Bandung,Active,0,0
TXN-005269,BNK-0179,2026-02-20,Bill Payment,592000.0,50,Female,Jabodetabek,Inactive,0,0
TXN-002191,BNK-0349,2026-02-20,Transfer Out,3635000.0,38,Female,Jabodetabek,Active,0,0
TXN-005669,BNK-0417,2026-02-20,Transfer Out,4356000.0,23,Female,Jabodetabek,Active,0,0
TXN-004269,BNK-0139,2026-02-20,QRIS Payment,392000.0,56,Female,Jabodetabek,Active,1,0
TXN-000984,BNK-0480,2026-02-20,Transfer Out,2296000.0,51,Female,Jabodetabek,Active,1,0
TXN-001577,BNK-0288,2026-02-21,QRIS Payment,392000.0,42,Female,Medan,Inactive,0,0
TXN-001667,BNK-0360,2026-02-21,Transfer Out,3289000.0,63,Male,Jabodetabek,Active,0,0
TXN-003542,BNK-0292,2026-02-21,QRIS Payment,153000.0,35,Female,Surabaya,Active,0,1
TXN-001572,BNK-0227,2026-02-21,QRIS Payment,325000.0,51,Male,Makassar,Active,0,0
TXN-001609,BNK-0342,2026-02-21,Transfer Out,190000.0,54,Male,Jabodetabek,Active,1,1
TXN-002364,BNK-0386,2026-02-21,Transfer Out,864000.0,62,Female,Jabodetabek,Active,0,1
TXN-003578,BNK-0038,2026-02-21,QRIS Payment,368000.0,54,Female,Jabodetabek,Inactive,0,0
TXN-001527,BNK-0272,2026-02-21,QRIS Payment,138000.0,58,Female,Jabodetabek,Inactive,0,0
TXN-001451,BNK-0208,2026-02-21,QRIS Payment,31000.0,45,Male,Jabodetabek,Active,0,0
TXN-001420,BNK-0337,2026-02-21,Transfer Out,385000.0,46,Male,Bandung,Non-User,0,0
TXN-002826,BNK-0253,2026-02-21,Transfer Out,109000.0,18,Female,Surabaya,Active,0,0
TXN-001150,BNK-0210,2026-02-21,Transfer Out,310000.0,54,Female,Jabodetabek,Active,0,0
TXN-003968,BNK-0429,2026-02-21,Bill Payment,1086000.0,34,Male,Jabodetabek,Active,0,0
TXN-001907,BNK-0303,2026-02-21,Bill Payment,140000.0,31,Male,Jabodetabek,Non-User,0,0
TXN-002518,BNK-0476,2026-02-21,Transfer Out,3882000.0,40,Male,Surabaya,Active,0,1
TXN-003056,BNK-0338,2026-02-22,QRIS Payment,444000.0,63,Female,Jabodetabek,Active,0,0
TXN-001199,BNK-0184,2026-02-22,Transfer Out,4603000.0,20,Male,Surabaya,Active,0,0
TXN-001011,BNK-0392,2026-02-22,ATM Withdrawal,1359000.0,31,Male,Jabodetabek,Active,0,0
TXN-003109,BNK-0410,2026-02-22,Transfer Out,2318000.0,50,Female,Medan,Inactive,0,0
TXN-000558,BNK-0445,2026-02-22,ATM Withdrawal,1969000.0,62,Female,Bandung,Inactive,1,0
TXN-002522,BNK-0190,2026-02-22,QRIS Payment,335000.0,54,Female,Jabodetabek,Inactive,0,1
TXN-004908,BNK-0412,2026-02-23,QRIS Payment,230000.0,61,Male,Jabodetabek,Non-User,0,0
TXN-004325,BNK-0341,2026-02-23,ATM Withdrawal,154000.0,58,Male,Jabodetabek,Active,0,1
TXN-004274,BNK-0469,2026-02-23,QRIS Payment,446000.0,43,Male,Surabaya,Non-User,1,0
TXN-004687,BNK-0343,2026-02-23,Bill Payment,901000.0,41,Male,Jabodetabek,Active,0,0
TXN-000982,BNK-0478,2026-02-23,Transfer Out,4442000.0,22,Female,Jabodetabek,Active,0,0
TXN-002992,BNK-0369,2026-02-23,QRIS Payment,199000.0,19,Male,Medan,Active,0,0
TXN-002630,BNK-0268,2026-02-23,QRIS Payment,75000.0,22,Male,Jabodetabek,Active,0,0
TXN-000244,BNK-0283,2026-02-23,ATM Withdrawal,1876000.0,53,Male,Jabodetabek,Active,0,1
TXN-005417,BNK-0232,2026-02-23,Transfer Out,2964000.0,50,Male,Jabodetabek,Active,0,0
TXN-004932,BNK-0146,2026-02-23,QRIS Payment,109000.0,30,Female,Medan,Active,0,0
TXN-005278,BNK-0097,2026-02-23,Bill Payment,1089000.0,26,Male,Jabodetabek,Active,0,0
TXN-000378,BNK-0427,2026-02-23,QRIS Payment,172000.0,47,Male,Jabodetabek,Active,0,0
TXN-002434,BNK-0280,2026-02-24,QRIS Payment,214000.0,41,Male,Jabodetabek,Inactive,0,1
TXN-003025,BNK-0179,2026-02-24,Transfer Out,551000.0,50,Female,Jabodetabek,Inactive,0,0
TXN-005310,BNK-0051,2026-02-24,Transfer Out,3670000.0,45,Female,Surabaya,Active,0,0
TXN-005306,BNK-0486,2026-02-24,Transfer Out,610000.0,22,Female,Jabodetabek,Active,0,0
TXN-001820,BNK-0108,2026-02-24,Transfer Out,493000.0,50,Female,Jabodetabek,Inactive,1,0
TXN-000876,BNK-0096,2026-02-24,Bill Payment,939000.0,24,Male,Jabodetabek,Inactive,0,0
TXN-004213,BNK-0106,2026-02-24,QRIS Payment,310000.0,52,Female,Jabodetabek,Active,0,1
TXN-004958,BNK-0255,2026-02-24,QRIS Payment,156000.0,45,Male,Jabodetabek,Non-User,0,0
TXN-001902,BNK-0305,2026-02-24,Transfer Out,3786000.0,37,Male,Medan,Active,0,1
TXN-002961,BNK-0085,2026-02-24,QRIS Payment,72000.0,64,Female,Jabodetabek,Inactive,0,0
TXN-004060,BNK-0055,2026-02-24,QRIS Payment,376000.0,25,Male,Jabodetabek,Active,0,0
TXN-005415,BNK-0407,2026-02-24,Bill Payment,1130000.0,32,Male,Surabaya,Active,1,0
TXN-000177,BNK-0198,2026-02-24,QRIS Payment,57000.0,41,Female,Surabaya,Non-User,0,0
TXN-001151,BNK-0376,2026-02-24,Bill Payment,257000.0,56,Female,Jabodetabek,Active,1,0
TXN-001442,BNK-0220,2026-02-24,QRIS Payment,392000.0,49,Female,Jabodetabek,Active,1,0
TXN-005488,BNK-0385,2026-02-25,QRIS Payment,336000.0,53,Male,Jabodetabek,Active,1,0
TXN-005546,BNK-0039,2026-02-25,ATM Withdrawal,325000.0,24,Male,Jabodetabek,Active,0,0
TXN-005900,BNK-0282,2026-02-25,QRIS Payment,207000.0,25,Male,Surabaya,Inactive,0,0
TXN-000393,BNK-0483,2026-02-25,ATM Withdrawal,672000.0,36,Male,Bandung,Non-User,0,0
TXN-002537,BNK-0450,2026-02-25,Transfer Out,290000.0,39,Female,Medan,Inactive,0,0
TXN-001501,BNK-0481,2026-02-25,Transfer Out,3413000.0,48,Male,Medan,Active,1,0
TXN-003407,BNK-0467,2026-02-25,Transfer Out,64000.0,33,Female,Surabaya,Inactive,0,0
TXN-000993,BNK-0278,2026-02-25,Transfer Out,2472000.0,41,Male,Surabaya,Non-User,0,0
TXN-004848,BNK-0042,2026-02-25,Transfer Out,4342000.0,56,Female,Surabaya,Inactive,1,0
TXN-001695,BNK-0237,2026-02-25,QRIS Payment,255000.0,20,Male,Bandung,Active,0,0
TXN-000753,BNK-0093,2026-02-26,Transfer Out,2051000.0,62,Male,Jabodetabek,Active,0,0
TXN-004501,BNK-0487,2026-02-26,Transfer Out,968000.0,62,Female,Makassar,Non-User,0,0
TXN-004660,BNK-0461,2026-02-26,Transfer Out,2002000.0,22,Male,Medan,Inactive,0,0
TXN-000480,BNK-0248,2026-02-26,QRIS Payment,385000.0,50,Female,Jabodetabek,Active,0,1
TXN-003574,BNK-0415,2026-02-26,Bill Payment,775000.0,56,Male,Jabodetabek,Inactive,0,1
TXN-000787,BNK-0387,2026-02-26,ATM Withdrawal,1962000.0,37,Female,Makassar,Inactive,0,0
TXN-004250,BNK-0019,2026-02-26,QRIS Payment,348000.0,41,Male,Jabodetabek,Active,0,0
TXN-004132,BNK-0484,2026-02-26,Transfer Out,4075000.0,49,Male,Jabodetabek,Active,0,0
TXN-003879,BNK-0087,2026-02-26,QRIS Payment,390000.0,43,Male,Medan,Non-User,0,1
TXN-005118,BNK-0069,2026-02-26,QRIS Payment,146000.0,43,Male,Jabodetabek,Active,0,0
TXN-003029,BNK-0111,2026-02-27,Transfer Out,3624000.0,56,Male,Bandung,Non-User,1,0
TXN-000629,BNK-0061,2026-02-27,QRIS Payment,247000.0,57,Male,Medan,Active,0,0
TXN-005938,BNK-0398,2026-02-27,QRIS Payment,218000.0,19,Female,Surabaya,Active,0,1
TXN-004265,BNK-0329,2026-02-27,QRIS Payment,107000.0,22,Male,Jabodetabek,Active,1,0
TXN-002552,BNK-0054,2026-02-27,Bill Payment,429000.0,61,Male,Jabodetabek,Non-User,0,0
TXN-002126,BNK-0448,2026-02-27,QRIS Payment,489000.0,56,Male,Bandung,Active,0,0
TXN-004865,BNK-0373,2026-02-27,Bill Payment,691000.0,50,Male,Surabaya,Active,0,0
TXN-005917,BNK-0216,2026-02-27,Transfer Out,1623000.0,61,Female,Surabaya,Inactive,0,0
TXN-005650,BNK-0140,2026-02-27,Transfer Out,3804000.0,44,Female,Jabodetabek,Active,1,0
TXN-001608,BNK-0390,2026-02-27,Bill Payment,1242000.0,63,Female,Jabodetabek,Active,0,0
TXN-004754,BNK-0185,2026-02-27,QRIS Payment,173000.0,56,Male,Jabodetabek,Inactive,1,1
TXN-004738,BNK-0179,2026-02-27,Transfer Out,4344000.0,50,Female,Jabodetabek,Inactive,0,0
TXN-000051,BNK-0280,2026-02-27,QRIS Payment,191000.0,41,Male,Jabodetabek,Inactive,0,1
TXN-002918,BNK-0265,2026-02-28,QRIS Payment,251000.0,19,Male,Jabodetabek,Active,0,1
TXN-004872,BNK-0424,2026-02-28,Bill Payment,848000.0,33,Female,Jabodetabek,Non-User,1,0
TXN-005260,BNK-0154,2026-02-28,QRIS Payment,354000.0,56,Male,Makassar,Active,0,0
TXN-005984,BNK-0121,2026-02-28,ATM Withdrawal,1204000.0,41,Male,Jabodetabek,Active,0,0
TXN-002671,BNK-0140,2026-02-28,Transfer Out,1581000.0,44,Female,Jabodetabek,Active,1,0
TXN-003466,BNK-0276,2026-02-28,QRIS Payment,74000.0,20,Male,Jabodetabek,Active,0,0
TXN-000152,BNK-0324,2026-02-28,Bill Payment,984000.0,47,Female,Makassar,Non-User,0,1
TXN-002436,BNK-0394,2026-02-28,QRIS Payment,249000.0,40,Female,Jabodetabek,Inactive,0,0
TXN-004404,BNK-0350,2026-02-28,Bill Payment,485000.0,49,Female,Jabodetabek,Active,0,0
TXN-001753,BNK-0481,2026-03-01,QRIS Payment,267000.0,48,Male,Medan,Active,1,0
TXN-000738,BNK-0019,2026-03-01,Bill Payment,160000.0,41,Male,Jabodetabek,Active,0,0
TXN-004421,BNK-0410,2026-03-01,Transfer Out,3852000.0,50,Female,Medan,Inactive,0,0
TXN-002717,BNK-0035,2026-03-01,Bill Payment,644000.0,64,Female,Jabodetabek,Active,0,0
TXN-005782,BNK-0330,2026-03-01,QRIS Payment,294000.0,36,Male,Surabaya,Active,0,0
TXN-001962,BNK-0368,2026-03-01,ATM Withdrawal,107000.0,59,Male,Jabodetabek,Inactive,1,0
TXN-005473,BNK-0082,2026-03-02,Bill Payment,237000.0,33,Male,Medan,Active,0,0
TXN-003932,BNK-0208,2026-03-02,QRIS Payment,435000.0,45,Male,Jabodetabek,Active,0,0
TXN-003899,BNK-0032,2026-03-02,Transfer Out,4840000.0,45,Female,Jabodetabek,Active,1,1
TXN-005713,BNK-0473,2026-03-02,Transfer Out,2979000.0,50,Female,Makassar,Inactive,1,0
TXN-000801,BNK-0312,2026-03-02,QRIS Payment,149000.0,39,Female,Jabodetabek,Inactive,0,0
TXN-003816,BNK-0023,2026-03-02,QRIS Payment,105000.0,19,Female,Bandung,Inactive,1,0
TXN-003641,BNK-0422,2026-03-02,QRIS Payment,372000.0,52,Male,Jabodetabek,Inactive,1,0
TXN-005083,BNK-0473,2026-03-02,Bill Payment,1372000.0,50,Female,Makassar,Inactive,1,0
TXN-000977,BNK-0166,2026-03-02,QRIS Payment,78000.0,59,Male,Medan,Active,0,0
TXN-000883,BNK-0049,2026-03-02,Transfer Out,97000.0,19,Male,Surabaya,Active,0,0
TXN-003586,BNK-0462,2026-03-03,QRIS Payment,459000.0,64,Male,Jabodetabek,Inactive,0,0
TXN-001818,BNK-0267,2026-03-03,Transfer Out,3247000.0,29,Male,Jabodetabek,Active,0,0
TXN-001719,BNK-0163,2026-03-03,ATM Withdrawal,1614000.0,39,Female,Makassar,Active,0,0
TXN-001512,BNK-0279,2026-03-03,Transfer Out,3045000.0,50,Male,Medan,Active,0,0
TXN-001838,BNK-0186,2026-03-03,QRIS Payment,288000.0,23,Female,Jabodetabek,Active,0,0
TXN-003292,BNK-0209,2026-03-03,QRIS Payment,473000.0,40,Female,Jabodetabek,Active,0,0
TXN-003672,BNK-0370,2026-03-03,Transfer Out,3429000.0,43,Female,Jabodetabek,Inactive,1,0
TXN-002282,BNK-0137,2026-03-03,QRIS Payment,194000.0,43,Female,Makassar,Active,1,0
TXN-001500,BNK-0420,2026-03-03,QRIS Payment,403000.0,47,Female,Bandung,Non-User,0,0
TXN-000520,BNK-0338,2026-03-03,QRIS Payment,274000.0,63,Female,Jabodetabek,Active,0,0
TXN-005910,BNK-0386,2026-03-03,QRIS Payment,21000.0,62,Female,Jabodetabek,Active,0,1
TXN-005409,BNK-0084,2026-03-04,ATM Withdrawal,736000.0,35,Female,Jabodetabek,Active,0,0
TXN-004604,BNK-0336,2026-03-04,QRIS Payment,348000.0,47,Female,Makassar,Active,0,0
TXN-004529,BNK-0244,2026-03-04,ATM Withdrawal,1432000.0,37,Male,Jabodetabek,Active,0,0
TXN-005452,BNK-0322,2026-03-04,Transfer Out,3212000.0,51,Female,Makassar,Inactive,0,0
TXN-002019,BNK-0440,2026-03-04,Transfer Out,1913000.0,64,Male,Makassar,Inactive,0,0
TXN-001499,BNK-0438,2026-03-04,Bill Payment,561000.0,18,Female,Bandung,Active,0,0
TXN-004054,BNK-0177,2026-03-04,Bill Payment,477000.0,42,Male,Jabodetabek,Active,1,0
TXN-001229,BNK-0144,2026-03-04,Transfer Out,2272000.0,43,Male,Surabaya,Active,0,1
TXN-003450,BNK-0387,2026-03-04,Transfer Out,610000.0,37,Female,Makassar,Inactive,0,0
TXN-000261,BNK-0095,2026-03-04,ATM Withdrawal,1774000.0,42,Male,Jabodetabek,Inactive,0,0
TXN-000456,BNK-0262,2026-03-04,Transfer Out,3206000.0,24,Female,Bandung,Non-User,0,0
TXN-002733,BNK-0106,2026-03-04,Transfer Out,4232000.0,52,Female,Jabodetabek,Active,0,1
TXN-003775,BNK-0440,2026-03-04,QRIS Payment,46000.0,64,Male,Makassar,Inactive,0,0
TXN-004896,BNK-0286,2026-03-04,QRIS Payment,98000.0,37,Female,Surabaya,Inactive,0,0
TXN-004534,BNK-0197,2026-03-04,QRIS Payment,466000.0,49,Female,Jabodetabek,Inactive,0,1
TXN-004820,BNK-0237,2026-03-05,QRIS Payment,310000.0,20,Male,Bandung,Active,0,0
TXN-004350,BNK-0331,2026-03-05,QRIS Payment,159000.0,21,Female,Jabodetabek,Active,0,1
TXN-005001,BNK-0359,2026-03-05,QRIS Payment,74000.0,57,Female,Makassar,Active,0,0
TXN-004876,BNK-0409,2026-03-05,ATM Withdrawal,653000.0,54,Male,Surabaya,Active,1,1
TXN-005181,BNK-0070,2026-03-05,QRIS Payment,94000.0,61,Female,Medan,Active,0,0
TXN-002299,BNK-0181,2026-03-05,Transfer Out,2075000.0,44,Male,Jabodetabek,Active,0,0
TXN-002080,BNK-0233,2026-03-05,QRIS Payment,468000.0,26,Female,Jabodetabek,Inactive,1,1
TXN-000035,BNK-0368,2026-03-05,Bill Payment,583000.0,59,Male,Jabodetabek,Inactive,1,0
TXN-005559,BNK-0455,2026-03-06,ATM Withdrawal,1844000.0,33,Female,Jabodetabek,Active,1,0
TXN-005066,BNK-0277,2026-03-06,Transfer Out,1978000.0,37,Male,Jabodetabek,Non-User,1,0
TXN-004748,BNK-0213,2026-03-06,Transfer Out,2528000.0,18,Female,Makassar,Active,0,0
TXN-003157,BNK-0313,2026-03-06,Transfer Out,980000.0,39,Male,Surabaya,Inactive,1,0
TXN-003352,BNK-0179,2026-03-06,QRIS Payment,452000.0,50,Female,Jabodetabek,Inactive,0,0
TXN-001939,BNK-0163,2026-03-07,ATM Withdrawal,1874000.0,39,Female,Makassar,Active,0,0
TXN-003961,BNK-0025,2026-03-07,Transfer Out,327000.0,50,Male,Surabaya,Inactive,1,0
TXN-001428,BNK-0270,2026-03-07,Transfer Out,4906000.0,49,Female,Jabodetabek,Active,1,0
TXN-004947,BNK-0254,2026-03-07,QRIS Payment,278000.0,28,Female,Surabaya,Inactive,1,1
TXN-001232,BNK-0235,2026-03-07,QRIS Payment,321000.0,33,Female,Jabodetabek,Active,0,0
TXN-003882,BNK-0208,2026-03-07,QRIS Payment,388000.0,45,Male,Jabodetabek,Active,0,0
TXN-002720,BNK-0273,2026-03-07,Bill Payment,1087000.0,52,Male,Surabaya,Non-User,0,0
TXN-000799,BNK-0073,2026-03-07,QRIS Payment,259000.0,53,Male,Jabodetabek,Active,0,0
TXN-003485,BNK-0104,2026-03-07,Transfer Out,1280000.0,34,Male,Jabodetabek,Active,0,0
TXN-005021,BNK-0498,2026-03-07,Transfer Out,106000.0,29,Male,Surabaya,Inactive,1,0
TXN-001405,BNK-0249,2026-03-07,ATM Withdrawal,969000.0,57,Male,Bandung,Non-User,1,0
TXN-001987,BNK-0201,2026-03-08,Bill Payment,618000.0,56,Male,Bandung,Inactive,0,1
TXN-003409,BNK-0473,2026-03-08,QRIS Payment,454000.0,50,Female,Makassar,Inactive,1,0
TXN-004782,BNK-0071,2026-03-08,Transfer Out,4854000.0,51,Female,Makassar,Active,0,0
TXN-004443,BNK-0460,2026-03-08,Transfer Out,4325000.0,45,Male,Jabodetabek,Active,0,0
TXN-005626,BNK-0101,2026-03-08,QRIS Payment,125000.0,25,Female,Jabodetabek,Active,0,0
TXN-005807,BNK-0186,2026-03-08,Transfer Out,2316000.0,23,Female,Jabodetabek,Active,0,0
TXN-005842,BNK-0488,2026-03-08,Bill Payment,1189000.0,21,Female,Jabodetabek,Inactive,1,0
TXN-000939,BNK-0445,2026-03-08,Transfer Out,4161000.0,62,Female,Bandung,Inactive,1,0
TXN-000352,BNK-0412,2026-03-08,QRIS Payment,273000.0,61,Male,Jabodetabek,Non-User,0,0
TXN-003295,BNK-0099,2026-03-08,ATM Withdrawal,1051000.0,18,Male,Jabodetabek,Active,1,0
TXN-001330,BNK-0344,2026-03-09,QRIS Payment,388000.0,46,Female,Bandung,Active,0,0
TXN-001424,BNK-0467,2026-03-09,Bill Payment,842000.0,33,Female,Surabaya,Inactive,0,0
TXN-001427,BNK-0346,2026-03-09,QRIS Payment,321000.0,48,Female,Jabodetabek,Active,0,0
TXN-003644,BNK-0097,2026-03-09,ATM Withdrawal,1166000.0,26,Male,Jabodetabek,Active,0,0
TXN-000197,BNK-0003,2026-03-09,QRIS Payment,280000.0,32,Female,Jabodetabek,Inactive,0,0
TXN-001618,BNK-0233,2026-03-09,QRIS Payment,317000.0,26,Female,Jabodetabek,Inactive,1,1
TXN-000122,BNK-0496,2026-03-09,QRIS Payment,274000.0,37,Male,Jabodetabek,Active,1,1
TXN-003751,BNK-0477,2026-03-09,ATM Withdrawal,1328000.0,27,Female,Jabodetabek,Non-User,1,0
TXN-002108,BNK-0127,2026-03-09,Bill Payment,1152000.0,44,Female,Jabodetabek,Active,0,0
TXN-003117,BNK-0333,2026-03-10,ATM Withdrawal,1217000.0,34,Male,Jabodetabek,Active,1,0
TXN-001181,BNK-0142,2026-03-10,QRIS Payment,418000.0,32,Female,Bandung,Active,1,0
TXN-001898,BNK-0006,2026-03-10,Transfer Out,2711000.0,38,Female,Jabodetabek,Non-User,1,0
TXN-005928,BNK-0186,2026-03-10,QRIS Payment,489000.0,23,Female,Jabodetabek,Active,0,0
TXN-001444,BNK-0222,2026-03-10,QRIS Payment,351000.0,28,Male,Medan,Active,0,0
TXN-003331,BNK-0141,2026-03-10,Transfer Out,1645000.0,26,Male,Medan,Active,0,0
TXN-000720,BNK-0167,2026-03-10,Transfer Out,1289000.0,62,Male,Jabodetabek,Inactive,1,1
TXN-005820,BNK-0100,2026-03-10,Transfer Out,4849000.0,61,Female,Surabaya,Inactive,0,0
TXN-001922,BNK-0013,2026-03-10,QRIS Payment,232000.0,53,Male,Jabodetabek,Active,0,0
TXN-003762,BNK-0031,2026-03-10,QRIS Payment,122000.0,59,Male,Medan,Active,0,0
TXN-003820,BNK-0327,2026-03-10,QRIS Payment,427000.0,64,Female,Jabodetabek,Inactive,0,0
TXN-003610,BNK-0423,2026-03-10,QRIS Payment,257000.0,57,Male,Jabodetabek,Inactive,1,0
TXN-001438,BNK-0486,2026-03-10,ATM Withdrawal,184000.0,22,Female,Jabodetabek,Active,0,0
TXN-002544,BNK-0129,2026-03-11,ATM Withdrawal,101000.0,18,Male,Bandung,Active,0,0
TXN-002229,BNK-0406,2026-03-11,Transfer Out,2796000.0,23,Female,Jabodetabek,Active,0,0
TXN-004489,BNK-0108,2026-03-11,Transfer Out,1413000.0,50,Female,Jabodetabek,Inactive,1,0
TXN-004786,BNK-0092,2026-03-11,Transfer Out,1073000.0,32,Female,Medan,Active,0,0
TXN-003043,BNK-0392,2026-03-11,Transfer Out,1038000.0,31,Male,Jabodetabek,Active,0,0
TXN-002165,BNK-0263,2026-03-11,Transfer Out,4347000.0,33,Female,Surabaya,Active,0,0
TXN-003207,BNK-0390,2026-03-11,QRIS Payment,386000.0,63,Female,Jabodetabek,Active,0,0
TXN-005461,BNK-0436,2026-03-11,QRIS Payment,391000.0,26,Female,Jabodetabek,Active,1,0
TXN-001882,BNK-0262,2026-03-11,QRIS Payment,256000.0,24,Female,Bandung,Non-User,0,0
TXN-004103,BNK-0121,2026-03-11,ATM Withdrawal,399000.0,41,Male,Jabodetabek,Active,0,0
TXN-001264,BNK-0231,2026-03-11,Transfer Out,4501000.0,33,Male,Surabaya,Active,1,0
TXN-003429,BNK-0036,2026-03-12,Transfer Out,520000.0,61,Male,Medan,Active,1,1
TXN-002035,BNK-0229,2026-03-12,QRIS Payment,425000.0,39,Male,Makassar,Inactive,0,0
TXN-001039,BNK-0230,2026-03-12,QRIS Payment,95000.0,28,Female,Surabaya,Non-User,0,0
TXN-005151,BNK-0162,2026-03-12,QRIS Payment,411000.0,24,Female,Makassar,Active,1,0
TXN-001721,BNK-0105,2026-03-12,QRIS Payment,347000.0,25,Male,Bandung,Non-User,1,0
TXN-004500,BNK-0219,2026-03-12,QRIS Payment,196000.0,23,Male,Bandung,Active,1,1
TXN-001288,BNK-0394,2026-03-12,QRIS Payment,438000.0,40,Female,Jabodetabek,Inactive,0,0
TXN-002576,BNK-0112,2026-03-13,ATM Withdrawal,828000.0,58,Female,Jabodetabek,Active,0,0
TXN-005063,BNK-0219,2026-03-13,QRIS Payment,317000.0,23,Male,Bandung,Active,1,1
TXN-004464,BNK-0330,2026-03-13,QRIS Payment,316000.0,36,Male,Surabaya,Active,0,0
TXN-001754,BNK-0372,2026-03-13,Bill Payment,488000.0,57,Female,Jabodetabek,Active,0,0
TXN-000381,BNK-0219,2026-03-13,QRIS Payment,363000.0,23,Male,Bandung,Active,1,1
TXN-002500,BNK-0044,2026-03-13,QRIS Payment,416000.0,21,Female,Medan,Active,1,0
TXN-005568,BNK-0333,2026-03-13,ATM Withdrawal,424000.0,34,Male,Jabodetabek,Active,1,0
TXN-005534,BNK-0397,2026-03-13,QRIS Payment,250000.0,51,Female,Jabodetabek,Active,0,0
TXN-000161,BNK-0241,2026-03-13,QRIS Payment,45000.0,43,Male,Medan,Active,1,0
TXN-000023,BNK-0462,2026-03-13,QRIS Payment,177000.0,64,Male,Jabodetabek,Inactive,0,0
TXN-000538,BNK-0494,2026-03-14,Transfer Out,3056000.0,49,Male,Medan,Active,1,0
TXN-000784,BNK-0025,2026-03-14,Bill Payment,776000.0,50,Male,Surabaya,Inactive,1,0
TXN-005625,BNK-0049,2026-03-14,ATM Withdrawal,109000.0,19,Male,Surabaya,Active,0,0
TXN-005888,BNK-0463,2026-03-14,QRIS Payment,491000.0,47,Female,Makassar,Inactive,0,0
TXN-002577,BNK-0435,2026-03-14,Transfer Out,3667000.0,40,Female,Jabodetabek,Inactive,1,1
TXN-001928,BNK-0019,2026-03-14,QRIS Payment,364000.0,41,Male,Jabodetabek,Active,0,0
TXN-004431,BNK-0186,2026-03-14,Bill Payment,722000.0,23,Female,Jabodetabek,Active,0,0
TXN-002157,BNK-0246,2026-03-14,Bill Payment,665000.0,24,Male,Bandung,Inactive,0,0
TXN-003737,BNK-0369,2026-03-14,QRIS Payment,92000.0,19,Male,Medan,Active,0,0
TXN-002143,BNK-0144,2026-03-14,QRIS Payment,495000.0,43,Male,Surabaya,Active,0,1
TXN-001739,BNK-0246,2026-03-14,Bill Payment,53000.0,24,Male,Bandung,Inactive,0,0
TXN-005956,BNK-0386,2026-03-15,Transfer Out,3788000.0,62,Female,Jabodetabek,Active,0,1
TXN-001957,BNK-0454,2026-03-15,Transfer Out,933000.0,43,Female,Surabaya,Non-User,1,0
TXN-004766,BNK-0161,2026-03-15,QRIS Payment,446000.0,49,Female,Makassar,Active,0,0
